name,id,image_path,type1,type2
Slowpoke,79,../dataset-v3\Slowpoke\4.jpg,Water,Psychic
Slugma,218,../dataset-v3\Slugma\0.jpg,Fire,
Slugma,218,../dataset-v3\Slugma\1.jpg,Fire,
Slugma,218,../dataset-v3\Slugma\2.jpg,Fire,
Slurpuff,685,../dataset-v3\Slurpuff\0.jpg,Fairy,
Slurpuff,685,../dataset-v3\Slurpuff\1.jpg,Fairy,
Smeargle,235,../dataset-v3\Smeargle\0.jpg,Normal,
Smeargle,235,../dataset-v3\Smeargle\1.jpg,Normal,
Smeargle,235,../dataset-v3\Smeargle\2.jpg,Normal,
Smoochum,238,../dataset-v3\Smoochum\0.jpg,Ice,Psychic
Smoochum,238,../dataset-v3\Smoochum\1.jpg,Ice,Psychic
Smoochum,238,../dataset-v3\Smoochum\2.jpg,Ice,Psychic
Sneasel,215,../dataset-v3\Sneasel\0.jpg,Dark,Ice
Sneasel,215,../dataset-v3\Sneasel\1.jpg,Dark,Ice
Sneasel,215,../dataset-v3\Sneasel\2.jpg,Dark,Ice
Snivy,495,../dataset-v3\Snivy\0.jpg,Grass,
Snivy,495,../dataset-v3\Snivy\1.jpg,Grass,
Snivy,495,../dataset-v3\Snivy\2.jpg,Grass,
Snorlax,143,../dataset-v3\Snorlax\0.jpg,Normal,
Snorlax,143,../dataset-v3\Snorlax\1.jpg,Normal,
Snorlax,143,../dataset-v3\Snorlax\2.jpg,Normal,
Snorlax,143,../dataset-v3\Snorlax\3.jpg,Normal,
Snorlax,143,../dataset-v3\Snorlax\4.jpg,Normal,
Snorunt,361,../dataset-v3\Snorunt\0.jpg,Ice,
Snorunt,361,../dataset-v3\Snorunt\1.jpg,Ice,
Snover,459,../dataset-v3\Snover\0.jpg,Grass,Ice
Snover,459,../dataset-v3\Snover\1.jpg,Grass,Ice
Snubbull,209,../dataset-v3\Snubbull\0.jpg,Fairy,
Snubbull,209,../dataset-v3\Snubbull\1.jpg,Fairy,
Snubbull,209,../dataset-v3\Snubbull\2.jpg,Fairy,
Solosis,577,../dataset-v3\Solosis\0.jpg,Psychic,
Solosis,577,../dataset-v3\Solosis\1.jpg,Psychic,
Solrock,338,../dataset-v3\Solrock\0.jpg,Rock,Psychic
Solrock,338,../dataset-v3\Solrock\1.jpg,Rock,Psychic
Spearow,21,../dataset-v3\Spearow\0.jpg,Normal,Flying
Spearow,21,../dataset-v3\Spearow\1.jpg,Normal,Flying
Spearow,21,../dataset-v3\Spearow\2.jpg,Normal,Flying
Spearow,21,../dataset-v3\Spearow\3.jpg,Normal,Flying
Spewpa,665,../dataset-v3\Spewpa\0.jpg,Bug,
Spewpa,665,../dataset-v3\Spewpa\1.jpg,Bug,
Spheal,363,../dataset-v3\Spheal\0.jpg,Ice,Water
Spheal,363,../dataset-v3\Spheal\1.jpg,Ice,Water
Spinarak,167,../dataset-v3\Spinarak\0.jpg,Bug,Poison
Spinarak,167,../dataset-v3\Spinarak\1.jpg,Bug,Poison
Spinarak,167,../dataset-v3\Spinarak\2.jpg,Bug,Poison
Spinda,327,../dataset-v3\Spinda\0.jpg,Normal,
Spinda,327,../dataset-v3\Spinda\1.jpg,Normal,
Spiritomb,442,../dataset-v3\Spiritomb\0.jpg,Ghost,Dark
Spiritomb,442,../dataset-v3\Spiritomb\1.jpg,Ghost,Dark
Spoink,325,../dataset-v3\Spoink\0.jpg,Psychic,
Spoink,325,../dataset-v3\Spoink\1.jpg,Psychic,
Spritzee,682,../dataset-v3\Spritzee\0.jpg,Fairy,
Spritzee,682,../dataset-v3\Spritzee\1.jpg,Fairy,
Squirtle,7,../dataset-v3\Squirtle\0.jpg,Water,
Squirtle,7,../dataset-v3\Squirtle\1.jpg,Water,
Squirtle,7,../dataset-v3\Squirtle\2.jpg,Water,
Stantler,234,../dataset-v3\Stantler\0.jpg,Normal,
Stantler,234,../dataset-v3\Stantler\1.jpg,Normal,
Stantler,234,../dataset-v3\Stantler\2.jpg,Normal,
Staraptor,398,../dataset-v3\Staraptor\0.jpg,Normal,Flying
Staraptor,398,../dataset-v3\Staraptor\1.jpg,Normal,Flying
Staravia,397,../dataset-v3\Staravia\0.jpg,Normal,Flying
Staravia,397,../dataset-v3\Staravia\1.jpg,Normal,Flying
Starly,396,../dataset-v3\Starly\0.jpg,Normal,Flying
Starly,396,../dataset-v3\Starly\1.jpg,Normal,Flying
Starmie,121,../dataset-v3\Starmie\0.jpg,Water,Psychic
Starmie,121,../dataset-v3\Starmie\1.jpg,Water,Psychic
Starmie,121,../dataset-v3\Starmie\2.jpg,Water,Psychic
Starmie,121,../dataset-v3\Starmie\3.jpg,Water,Psychic
Staryu,120,../dataset-v3\Staryu\0.jpg,Water,
Staryu,120,../dataset-v3\Staryu\1.jpg,Water,
Staryu,120,../dataset-v3\Staryu\2.jpg,Water,
Staryu,120,../dataset-v3\Staryu\3.jpg,Water,
Steelix,208,../dataset-v3\Steelix\0.jpg,Steel,Ground
Steelix,208,../dataset-v3\Steelix\1.jpg,Steel,Ground
Steelix,208,../dataset-v3\Steelix\2.jpg,Steel,Ground
Steelix,208,../dataset-v3\Steelix\3.jpg,Steel,Ground
Steelix,208,../dataset-v3\Steelix\4.jpg,Steel,Ground
Stoutland,508,../dataset-v3\Stoutland\0.jpg,Normal,
Stoutland,508,../dataset-v3\Stoutland\1.jpg,Normal,
Stunfisk,618,../dataset-v3\Stunfisk\0.jpg,Ground,Electric
Stunfisk,618,../dataset-v3\Stunfisk\1.jpg,Ground,Electric
Stunfisk,618,../dataset-v3\Stunfisk\2.jpg,Ground,Electric
Stunky,434,../dataset-v3\Stunky\0.jpg,Poison,Dark
Stunky,434,../dataset-v3\Stunky\1.jpg,Poison,Dark
Sudowoodo,185,../dataset-v3\Sudowoodo\0.jpg,Rock,
Sudowoodo,185,../dataset-v3\Sudowoodo\1.jpg,Rock,
Sudowoodo,185,../dataset-v3\Sudowoodo\2.jpg,Rock,
Suicune,245,../dataset-v3\Suicune\0.jpg,Water,
Suicune,245,../dataset-v3\Suicune\1.jpg,Water,
Suicune,245,../dataset-v3\Suicune\2.jpg,Water,
Sunflora,192,../dataset-v3\Sunflora\0.jpg,Grass,
Sunflora,192,../dataset-v3\Sunflora\1.jpg,Grass,
Sunflora,192,../dataset-v3\Sunflora\2.jpg,Grass,
Sunkern,191,../dataset-v3\Sunkern\0.jpg,Grass,
Sunkern,191,../dataset-v3\Sunkern\1.jpg,Grass,
Sunkern,191,../dataset-v3\Sunkern\2.jpg,Grass,
Surskit,283,../dataset-v3\Surskit\0.jpg,Bug,Water
Surskit,283,../dataset-v3\Surskit\1.jpg,Bug,Water
Swablu,333,../dataset-v3\Swablu\0.jpg,Normal,Flying
Swablu,333,../dataset-v3\Swablu\1.jpg,Normal,Flying
Swadloon,541,../dataset-v3\Swadloon\0.jpg,Bug,Grass
Swadloon,541,../dataset-v3\Swadloon\1.jpg,Bug,Grass
Swalot,317,../dataset-v3\Swalot\0.jpg,Poison,
Swalot,317,../dataset-v3\Swalot\1.jpg,Poison,
Swampert,260,../dataset-v3\Swampert\0.jpg,Water,Ground
Swampert,260,../dataset-v3\Swampert\1.jpg,Water,Ground
Swampert,260,../dataset-v3\Swampert\2.jpg,Water,Ground
Swampert,260,../dataset-v3\Swampert\3.jpg,Water,Ground
Swanna,581,../dataset-v3\Swanna\0.jpg,Water,Flying
Swanna,581,../dataset-v3\Swanna\1.jpg,Water,Flying
Swellow,277,../dataset-v3\Swellow\0.jpg,Normal,Flying
Swellow,277,../dataset-v3\Swellow\1.jpg,Normal,Flying
Swinub,220,../dataset-v3\Swinub\0.jpg,Ice,Ground
Swinub,220,../dataset-v3\Swinub\1.jpg,Ice,Ground
Swinub,220,../dataset-v3\Swinub\2.jpg,Ice,Ground
Swirlix,684,../dataset-v3\Swirlix\0.jpg,Fairy,
Swirlix,684,../dataset-v3\Swirlix\1.jpg,Fairy,
Swirlix,684,../dataset-v3\Swirlix\2.jpg,Fairy,
Swoobat,528,../dataset-v3\Swoobat\0.jpg,Psychic,Flying
Swoobat,528,../dataset-v3\Swoobat\1.jpg,Psychic,Flying
Sylveon,700,../dataset-v3\Sylveon\0.jpg,Fairy,
Sylveon,700,../dataset-v3\Sylveon\1.jpg,Fairy,
Sylveon,700,../dataset-v3\Sylveon\2.jpg,Fairy,
Taillow,276,../dataset-v3\Taillow\0.jpg,Normal,Flying
Taillow,276,../dataset-v3\Taillow\1.jpg,Normal,Flying
Talonflame,663,../dataset-v3\Talonflame\0.jpg,Fire,Flying
Talonflame,663,../dataset-v3\Talonflame\1.jpg,Fire,Flying
Tangela,114,../dataset-v3\Tangela\0.jpg,Grass,
Tangela,114,../dataset-v3\Tangela\1.jpg,Grass,
Tangela,114,../dataset-v3\Tangela\2.jpg,Grass,
Tangela,114,../dataset-v3\Tangela\3.jpg,Grass,
Tangrowth,465,../dataset-v3\Tangrowth\0.jpg,Grass,
Tangrowth,465,../dataset-v3\Tangrowth\1.jpg,Grass,
Tauros,128,../dataset-v3\Tauros\0.jpg,Normal,
Tauros,128,../dataset-v3\Tauros\1.jpg,Normal,
Tauros,128,../dataset-v3\Tauros\2.jpg,Normal,
Tauros,128,../dataset-v3\Tauros\3.jpg,Normal,
Teddiursa,216,../dataset-v3\Teddiursa\0.jpg,Normal,
Teddiursa,216,../dataset-v3\Teddiursa\1.jpg,Normal,
Teddiursa,216,../dataset-v3\Teddiursa\2.jpg,Normal,
Tentacool,72,../dataset-v3\Tentacool\0.jpg,Water,Poison
Tentacool,72,../dataset-v3\Tentacool\1.jpg,Water,Poison
Tentacool,72,../dataset-v3\Tentacool\2.jpg,Water,Poison
Tentacool,72,../dataset-v3\Tentacool\3.jpg,Water,Poison
Tentacruel,73,../dataset-v3\Tentacruel\0.jpg,Water,Poison
Tentacruel,73,../dataset-v3\Tentacruel\1.jpg,Water,Poison
Tentacruel,73,../dataset-v3\Tentacruel\2.jpg,Water,Poison
Tentacruel,73,../dataset-v3\Tentacruel\3.jpg,Water,Poison
Tepig,498,../dataset-v3\Tepig\0.jpg,Fire,
Tepig,498,../dataset-v3\Tepig\1.jpg,Fire,
Tepig,498,../dataset-v3\Tepig\2.jpg,Fire,
Terrakion,639,../dataset-v3\Terrakion\0.jpg,Rock,Fighting
Terrakion,639,../dataset-v3\Terrakion\1.jpg,Rock,Fighting
Throh,538,../dataset-v3\Throh\0.jpg,Fighting,
Throh,538,../dataset-v3\Throh\1.jpg,Fighting,
Timburr,532,../dataset-v3\Timburr\0.jpg,Fighting,
Timburr,532,../dataset-v3\Timburr\1.jpg,Fighting,
Tirtouga,564,../dataset-v3\Tirtouga\0.jpg,Water,Rock
Tirtouga,564,../dataset-v3\Tirtouga\1.jpg,Water,Rock
Togekiss,468,../dataset-v3\Togekiss\0.jpg,Fairy,Flying
Togekiss,468,../dataset-v3\Togekiss\1.jpg,Fairy,Flying
Togepi,175,../dataset-v3\Togepi\0.jpg,Fairy,
Togepi,175,../dataset-v3\Togepi\1.jpg,Fairy,
Togepi,175,../dataset-v3\Togepi\2.jpg,Fairy,
Togetic,176,../dataset-v3\Togetic\0.jpg,Fairy,Flying
Togetic,176,../dataset-v3\Togetic\1.jpg,Fairy,Flying
Togetic,176,../dataset-v3\Togetic\2.jpg,Fairy,Flying
Torchic,255,../dataset-v3\Torchic\0.jpg,Fire,
Torchic,255,../dataset-v3\Torchic\1.jpg,Fire,
Torchic,255,../dataset-v3\Torchic\2.jpg,Fire,
Torchic,255,../dataset-v3\Torchic\3.jpg,Fire,
Torkoal,324,../dataset-v3\Torkoal\0.jpg,Fire,
Torkoal,324,../dataset-v3\Torkoal\1.jpg,Fire,
Torterra,389,../dataset-v3\Torterra\0.jpg,Grass,Ground
Torterra,389,../dataset-v3\Torterra\1.jpg,Grass,Ground
Totodile,158,../dataset-v3\Totodile\0.jpg,Water,
Totodile,158,../dataset-v3\Totodile\1.jpg,Water,
Totodile,158,../dataset-v3\Totodile\2.jpg,Water,
Toxicroak,454,../dataset-v3\Toxicroak\0.jpg,Poison,Fighting
Toxicroak,454,../dataset-v3\Toxicroak\1.jpg,Poison,Fighting
Tranquill,520,../dataset-v3\Tranquill\0.jpg,Normal,Flying
Tranquill,520,../dataset-v3\Tranquill\1.jpg,Normal,Flying
Trapinch,328,../dataset-v3\Trapinch\0.jpg,Ground,
Trapinch,328,../dataset-v3\Trapinch\1.jpg,Ground,
Treecko,252,../dataset-v3\Treecko\0.jpg,Grass,
Treecko,252,../dataset-v3\Treecko\1.jpg,Grass,
Treecko,252,../dataset-v3\Treecko\2.jpg,Grass,
Treecko,252,../dataset-v3\Treecko\3.jpg,Grass,
Trevenant,709,../dataset-v3\Trevenant\0.jpg,Ghost,Grass
Trevenant,709,../dataset-v3\Trevenant\1.jpg,Ghost,Grass
Tropius,357,../dataset-v3\Tropius\0.jpg,Grass,Flying
Tropius,357,../dataset-v3\Tropius\1.jpg,Grass,Flying
Trubbish,568,../dataset-v3\Trubbish\0.jpg,Poison,
Trubbish,568,../dataset-v3\Trubbish\1.jpg,Poison,
Turtwig,387,../dataset-v3\Turtwig\0.jpg,Grass,
Turtwig,387,../dataset-v3\Turtwig\1.jpg,Grass,
Turtwig,387,../dataset-v3\Turtwig\2.jpg,Grass,
Tympole,535,../dataset-v3\Tympole\0.jpg,Water,
Tympole,535,../dataset-v3\Tympole\1.jpg,Water,
Tynamo,602,../dataset-v3\Tynamo\0.jpg,Electric,
Tynamo,602,../dataset-v3\Tynamo\1.jpg,Electric,
Typhlosion,157,../dataset-v3\Typhlosion\0.jpg,Fire,
Typhlosion,157,../dataset-v3\Typhlosion\1.jpg,Fire,
Typhlosion,157,../dataset-v3\Typhlosion\2.jpg,Fire,
Tyranitar,248,../dataset-v3\Tyranitar\0.jpg,Rock,Dark
Tyranitar,248,../dataset-v3\Tyranitar\1.jpg,Rock,Dark
Tyranitar,248,../dataset-v3\Tyranitar\2.jpg,Rock,Dark
Tyranitar,248,../dataset-v3\Tyranitar\3.jpg,Rock,Dark
Tyranitar,248,../dataset-v3\Tyranitar\4.jpg,Rock,Dark
Tyrantrum,697,../dataset-v3\Tyrantrum\0.jpg,Rock,Dragon
Tyrantrum,697,../dataset-v3\Tyrantrum\1.jpg,Rock,Dragon
Tyrogue,236,../dataset-v3\Tyrogue\0.jpg,Fighting,
Tyrogue,236,../dataset-v3\Tyrogue\1.jpg,Fighting,
Tyrogue,236,../dataset-v3\Tyrogue\2.jpg,Fighting,
Tyrunt,696,../dataset-v3\Tyrunt\0.jpg,Rock,Dragon
Tyrunt,696,../dataset-v3\Tyrunt\1.jpg,Rock,Dragon
Umbreon,197,../dataset-v3\Umbreon\0.jpg,Dark,
Umbreon,197,../dataset-v3\Umbreon\1.jpg,Dark,
Umbreon,197,../dataset-v3\Umbreon\2.jpg,Dark,
Unfezant,521,../dataset-v3\Unfezant\0.jpg,Normal,Flying
Unfezant,521,../dataset-v3\Unfezant\1.jpg,Normal,Flying
Unfezant,521,../dataset-v3\Unfezant\2.jpg,Normal,Flying
Unown,201,../dataset-v3\Unown\0.jpg,Psychic,
Unown,201,../dataset-v3\Unown\1.jpg,Psychic,
Unown,201,../dataset-v3\Unown\2.jpg,Psychic,
Unown,201,../dataset-v3\Unown\3.jpg,Psychic,
Unown,201,../dataset-v3\Unown\4.jpg,Psychic,
Unown,201,../dataset-v3\Unown\5.jpg,Psychic,
Ursaring,217,../dataset-v3\Ursaring\0.jpg,Normal,
Ursaring,217,../dataset-v3\Ursaring\1.jpg,Normal,
Ursaring,217,../dataset-v3\Ursaring\2.jpg,Normal,
Uxie,480,../dataset-v3\Uxie\0.jpg,Psychic,
Uxie,480,../dataset-v3\Uxie\1.jpg,Psychic,
Vanillish,583,../dataset-v3\Vanillish\0.jpg,Ice,
Vanillish,583,../dataset-v3\Vanillish\1.jpg,Ice,
Vanillite,582,../dataset-v3\Vanillite\0.jpg,Ice,
Vanillite,582,../dataset-v3\Vanillite\1.jpg,Ice,
Vanilluxe,584,../dataset-v3\Vanilluxe\0.jpg,Ice,
Vanilluxe,584,../dataset-v3\Vanilluxe\1.jpg,Ice,
Vaporeon,134,../dataset-v3\Vaporeon\0.jpg,Water,
Vaporeon,134,../dataset-v3\Vaporeon\1.jpg,Water,
Vaporeon,134,../dataset-v3\Vaporeon\2.jpg,Water,
Vaporeon,134,../dataset-v3\Vaporeon\3.jpg,Water,
Venipede,543,../dataset-v3\Venipede\0.jpg,Bug,Poison
Venipede,543,../dataset-v3\Venipede\1.jpg,Bug,Poison
Venomoth,49,../dataset-v3\Venomoth\0.jpg,Bug,Poison
Venomoth,49,../dataset-v3\Venomoth\1.jpg,Bug,Poison
Venomoth,49,../dataset-v3\Venomoth\2.jpg,Bug,Poison
Venomoth,49,../dataset-v3\Venomoth\3.jpg,Bug,Poison
Venonat,48,../dataset-v3\Venonat\0.jpg,Bug,Poison
Venonat,48,../dataset-v3\Venonat\1.jpg,Bug,Poison
Venonat,48,../dataset-v3\Venonat\2.jpg,Bug,Poison
Venonat,48,../dataset-v3\Venonat\3.jpg,Bug,Poison
Venusaur,3,../dataset-v3\Venusaur\0.jpg,Grass,Poison
Venusaur,3,../dataset-v3\Venusaur\1.jpg,Grass,Poison
Venusaur,3,../dataset-v3\Venusaur\2.jpg,Grass,Poison
Venusaur,3,../dataset-v3\Venusaur\3.jpg,Grass,Poison
Venusaur,3,../dataset-v3\Venusaur\4.jpg,Grass,Poison
Venusaur,3,../dataset-v3\Venusaur\5.jpg,Grass,Poison
Venusaur,3,../dataset-v3\Venusaur\6.jpg,Grass,Poison
Venusaur,3,../dataset-v3\Venusaur\7.jpg,Grass,Poison
Vespiquen,416,../dataset-v3\Vespiquen\0.jpg,Bug,Flying
Vespiquen,416,../dataset-v3\Vespiquen\1.jpg,Bug,Flying
Vibrava,329,../dataset-v3\Vibrava\0.jpg,Ground,Dragon
Vibrava,329,../dataset-v3\Vibrava\1.jpg,Ground,Dragon
Victini,494,../dataset-v3\Victini\0.jpg,Psychic,Fire
Victini,494,../dataset-v3\Victini\1.jpg,Psychic,Fire
Victreebel,71,../dataset-v3\Victreebel\0.jpg,Grass,Poison
Victreebel,71,../dataset-v3\Victreebel\1.jpg,Grass,Poison
Victreebel,71,../dataset-v3\Victreebel\2.jpg,Grass,Poison
Victreebel,71,../dataset-v3\Victreebel\3.jpg,Grass,Poison
Vigoroth,288,../dataset-v3\Vigoroth\0.jpg,Normal,
Vigoroth,288,../dataset-v3\Vigoroth\1.jpg,Normal,
Vileplume,45,../dataset-v3\Vileplume\0.jpg,Grass,Poison
Vileplume,45,../dataset-v3\Vileplume\1.jpg,Grass,Poison
Vileplume,45,../dataset-v3\Vileplume\2.jpg,Grass,Poison
Vileplume,45,../dataset-v3\Vileplume\3.jpg,Grass,Poison
Virizion,640,../dataset-v3\Virizion\0.jpg,Grass,Fighting
Virizion,640,../dataset-v3\Virizion\1.jpg,Grass,Fighting
Vivillon,666,../dataset-v3\Vivillon\0.jpg,Bug,Flying
Vivillon,666,../dataset-v3\Vivillon\1.jpg,Bug,Flying
Vivillon,666,../dataset-v3\Vivillon\2.jpg,Bug,Flying
Vivillon,666,../dataset-v3\Vivillon\3.jpg,Bug,Flying
Vivillon,666,../dataset-v3\Vivillon\4.jpg,Bug,Flying
Vivillon,666,../dataset-v3\Vivillon\5.jpg,Bug,Flying
Volbeat,313,../dataset-v3\Volbeat\0.jpg,Bug,
Volbeat,313,../dataset-v3\Volbeat\1.jpg,Bug,
Volcanion,721,../dataset-v3\Volcanion\0.jpg,Fire,Water
Volcanion,721,../dataset-v3\Volcanion\1.jpg,Fire,Water
Volcarona,637,../dataset-v3\Volcarona\0.jpg,Bug,Fire
Volcarona,637,../dataset-v3\Volcarona\1.jpg,Bug,Fire
Voltorb,100,../dataset-v3\Voltorb\0.jpg,Electric,
Voltorb,100,../dataset-v3\Voltorb\1.jpg,Electric,
Voltorb,100,../dataset-v3\Voltorb\2.jpg,Electric,
Voltorb,100,../dataset-v3\Voltorb\3.jpg,Electric,
Vullaby,629,../dataset-v3\Vullaby\0.jpg,Dark,Flying
Vullaby,629,../dataset-v3\Vullaby\1.jpg,Dark,Flying
Vulpix,37,../dataset-v3\Vulpix\0.jpg,Fire,
Vulpix,37,../dataset-v3\Vulpix\1.jpg,Fire,
Vulpix,37,../dataset-v3\Vulpix\2.jpg,Fire,
Wailmer,320,../dataset-v3\Wailmer\0.jpg,Water,
Wailmer,320,../dataset-v3\Wailmer\1.jpg,Water,
Wailord,321,../dataset-v3\Wailord\0.jpg,Water,
Wailord,321,../dataset-v3\Wailord\1.jpg,Water,
Walrein,365,../dataset-v3\Walrein\0.jpg,Ice,Water
Walrein,365,../dataset-v3\Walrein\1.jpg,Ice,Water
Wartortle,8,../dataset-v3\Wartortle\0.jpg,Water,
Wartortle,8,../dataset-v3\Wartortle\1.jpg,Water,
Wartortle,8,../dataset-v3\Wartortle\2.jpg,Water,
Wartortle,8,../dataset-v3\Wartortle\3.jpg,Water,
Watchog,505,../dataset-v3\Watchog\0.jpg,Normal,
Watchog,505,../dataset-v3\Watchog\1.jpg,Normal,
Weavile,461,../dataset-v3\Weavile\0.jpg,Dark,Ice
Weavile,461,../dataset-v3\Weavile\1.jpg,Dark,Ice
Weedle,13,../dataset-v3\Weedle\0.jpg,Bug,Poison
Weedle,13,../dataset-v3\Weedle\1.jpg,Bug,Poison
Weedle,13,../dataset-v3\Weedle\2.jpg,Bug,Poison
Weedle,13,../dataset-v3\Weedle\3.jpg,Bug,Poison
Weepinbell,70,../dataset-v3\Weepinbell\0.jpg,Grass,Poison
Weepinbell,70,../dataset-v3\Weepinbell\1.jpg,Grass,Poison
Weepinbell,70,../dataset-v3\Weepinbell\2.jpg,Grass,Poison
Weepinbell,70,../dataset-v3\Weepinbell\3.jpg,Grass,Poison
Weezing,110,../dataset-v3\Weezing\0.jpg,Poison,
Weezing,110,../dataset-v3\Weezing\1.jpg,Poison,
Weezing,110,../dataset-v3\Weezing\2.jpg,Poison,
Weezing,110,../dataset-v3\Weezing\3.jpg,Poison,
Weezing,110,../dataset-v3\Weezing\4.jpg,Poison,
Whimsicott,547,../dataset-v3\Whimsicott\0.jpg,Grass,Fairy
Whimsicott,547,../dataset-v3\Whimsicott\1.jpg,Grass,Fairy
Whirlipede,544,../dataset-v3\Whirlipede\0.jpg,Bug,Poison
Whirlipede,544,../dataset-v3\Whirlipede\1.jpg,Bug,Poison
Whiscash,340,../dataset-v3\Whiscash\0.jpg,Water,Ground
Whiscash,340,../dataset-v3\Whiscash\1.jpg,Water,Ground
Whismur,293,../dataset-v3\Whismur\0.jpg,Normal,
Whismur,293,../dataset-v3\Whismur\1.jpg,Normal,
Wigglytuff,40,../dataset-v3\Wigglytuff\0.jpg,Normal,Fairy
Wigglytuff,40,../dataset-v3\Wigglytuff\1.jpg,Normal,Fairy
Wigglytuff,40,../dataset-v3\Wigglytuff\2.jpg,Normal,Fairy
Wigglytuff,40,../dataset-v3\Wigglytuff\3.jpg,Normal,Fairy
Wingull,278,../dataset-v3\Wingull\0.jpg,Water,Flying
Wingull,278,../dataset-v3\Wingull\1.jpg,Water,Flying
Wobbuffet,202,../dataset-v3\Wobbuffet\0.jpg,Psychic,
Wobbuffet,202,../dataset-v3\Wobbuffet\1.jpg,Psychic,
Wobbuffet,202,../dataset-v3\Wobbuffet\2.jpg,Psychic,
Woobat,527,../dataset-v3\Woobat\0.jpg,Psychic,Flying
Woobat,527,../dataset-v3\Woobat\1.jpg,Psychic,Flying
Wooper,194,../dataset-v3\Wooper\0.jpg,Water,Ground
Wooper,194,../dataset-v3\Wooper\1.jpg,Water,Ground
Wooper,194,../dataset-v3\Wooper\2.jpg,Water,Ground
Wurmple,265,../dataset-v3\Wurmple\0.jpg,Bug,
Wurmple,265,../dataset-v3\Wurmple\1.jpg,Bug,
Wynaut,360,../dataset-v3\Wynaut\0.jpg,Psychic,
Wynaut,360,../dataset-v3\Wynaut\1.jpg,Psychic,
Xatu,178,../dataset-v3\Xatu\0.jpg,Psychic,Flying
Xatu,178,../dataset-v3\Xatu\1.jpg,Psychic,Flying
Xatu,178,../dataset-v3\Xatu\2.jpg,Psychic,Flying
Xerneas,716,../dataset-v3\Xerneas\0.jpg,Fairy,
Xerneas,716,../dataset-v3\Xerneas\1.jpg,Fairy,
Xerneas,716,../dataset-v3\Xerneas\2.jpg,Fairy,
Xerneas,716,../dataset-v3\Xerneas\3.jpg,Fairy,
Xerneas,716,../dataset-v3\Xerneas\4.jpg,Fairy,
Yamask,562,../dataset-v3\Yamask\0.jpg,Ghost,
Yamask,562,../dataset-v3\Yamask\1.jpg,Ghost,
Yamask,562,../dataset-v3\Yamask\2.jpg,Ghost,
Yanma,193,../dataset-v3\Yanma\0.jpg,Bug,Flying
Yanma,193,../dataset-v3\Yanma\1.jpg,Bug,Flying
Yanma,193,../dataset-v3\Yanma\2.jpg,Bug,Flying
Yanmega,469,../dataset-v3\Yanmega\0.jpg,Bug,Flying
Yanmega,469,../dataset-v3\Yanmega\1.jpg,Bug,Flying
Yveltal,717,../dataset-v3\Yveltal\0.jpg,Dark,Flying
Yveltal,717,../dataset-v3\Yveltal\1.jpg,Dark,Flying
Yveltal,717,../dataset-v3\Yveltal\2.jpg,Dark,Flying
Yveltal,717,../dataset-v3\Yveltal\3.jpg,Dark,Flying
Yveltal,717,../dataset-v3\Yveltal\4.jpg,Dark,Flying
Zangoose,335,../dataset-v3\Zangoose\0.jpg,Normal,
Zangoose,335,../dataset-v3\Zangoose\1.jpg,Normal,
Zapdos,145,../dataset-v3\Zapdos\0.jpg,Electric,Flying
Zapdos,145,../dataset-v3\Zapdos\1.jpg,Electric,Flying
Zapdos,145,../dataset-v3\Zapdos\2.jpg,Electric,Flying
Zapdos,145,../dataset-v3\Zapdos\3.jpg,Electric,Flying
Zapdos,145,../dataset-v3\Zapdos\4.jpg,Electric,Flying
Zapdos,145,../dataset-v3\Zapdos\5.jpg,Electric,Flying
Zebstrika,523,../dataset-v3\Zebstrika\0.jpg,Electric,
Zebstrika,523,../dataset-v3\Zebstrika\1.jpg,Electric,
Zekrom,644,../dataset-v3\Zekrom\0.jpg,Dragon,Electric
Zekrom,644,../dataset-v3\Zekrom\1.jpg,Dragon,Electric
Zekrom,644,../dataset-v3\Zekrom\2.jpg,Dragon,Electric
Zekrom,644,../dataset-v3\Zekrom\3.jpg,Dragon,Electric
Zigzagoon,263,../dataset-v3\Zigzagoon\0.jpg,Normal,
Zigzagoon,263,../dataset-v3\Zigzagoon\1.jpg,Normal,
Zigzagoon,263,../dataset-v3\Zigzagoon\2.jpg,Normal,
Zoroark,571,../dataset-v3\Zoroark\0.jpg,Dark,
Zoroark,571,../dataset-v3\Zoroark\1.jpg,Dark,
Zorua,570,../dataset-v3\Zorua\0.jpg,Dark,
Zorua,570,../dataset-v3\Zorua\1.jpg,Dark,
Zubat,41,../dataset-v3\Zubat\0.jpg,Poison,Flying
Zubat,41,../dataset-v3\Zubat\1.jpg,Poison,Flying
Zubat,41,../dataset-v3\Zubat\2.jpg,Poison,Flying
Zubat,41,../dataset-v3\Zubat\3.jpg,Poison,Flying
Zweilous,634,../dataset-v3\Zweilous\0.jpg,Dark,Dragon
Zweilous,634,../dataset-v3\Zweilous\1.jpg,Dark,Dragon
